Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Primary Artist ID,Genres,Top Genre
1INjTJtV8EwpUZF2xgwvAt,'4HVmeVTQBgvTuvjB1JYwaf',Gilbert O'Sullivan,6vuEG9sZtC4W2zT64f7zLF,56.0,track:Alone Again (Naturally) artist:Gilbert O'Sullivan,2.0,1972-01-01,Alone Again (Naturally),1972.0,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.559,171.762,217729,4,4HVmeVTQBgvTuvjB1JYwaf,"adult standards, bubblegum pop, classic uk pop, folk rock, mellow gold, soft rock",rock
56dfEbntfVTMCxjrjggL1e,'34jw2BbxjoYalTp8cJFCPv',Heart,54b8qPFqYqIndfdxiLApea,73.0,track:Alone artist:Heart,2.0,1987-06-06,Alone,1987.0,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733,4,34jw2BbxjoYalTp8cJFCPv,"album rock, classic rock, hard rock, heartland rock, mellow gold, new wave pop, pop rock, rock, soft rock",rock
1kVipwgtVNAaHM7Py341Ch,'1UUYAQ9LiRsZF0ZukQNWXM',The 5th Dimension,0HZlND4giwzgolBpaNIRGV,59.0,track:Aquarius artist:The 5th Dimension,2.0,1969-01-01,Aquarius,1969.0,0.293,0.74,7,-6.098,1,0.0399,0.446,0.00151,0.0998,0.516,118.23,289293,4,1UUYAQ9LiRsZF0ZukQNWXM,"adult standards, brill building pop, bubblegum pop, folk, folk rock, mellow gold, motown, soft rock, sunshine pop",pop
6c62jxWCe2aisIudaDRcaP,'3TQ9JTBI2n2hfo7aRONEYV',Sir Mix-a-Lot,1SAkL1mYNJlaqnBQxVZrRl,68.0,track:Baby Got Back artist:Sir Mix-a-Lot,2.0,1992-01-01,Baby Got Back,1992.0,0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.462,262827,4,3TQ9JTBI2n2hfo7aRONEYV,"gangster rap, hip hop, hip house, old school hip hop, rap",hip hop/rap
58GjBhQvLHwfQFJtdP9Oxg,'2eogQKWWoohI3BSnoG7E2U',Donna Summer,1ibRqifchaAfeNdQGpbRVW,61.0,track:Bad Girls artist:Donna Summer,2.0,1979-04-25,Bad Girls,1979.0,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,295107,4,2eogQKWWoohI3BSnoG7E2U,"dance pop, disco, hi-nrg, motown, new wave pop",disco
3q7L4mosMmOcmQNE1d0H4s,'1R6Hx1tJ2VOUyodEpC12xM',Jim Croce,1O0xeZrBDbq7HPREdmYUYK,66.0,"track:Bad, Bad Leroy Brown artist:Jim Croce",2.0,1973-07-01,"Bad, Bad Leroy Brown",1973.0,0.697,0.676,7,-10.742,1,0.0402,0.706,0.0,0.0824,0.852,148.072,182240,4,1R6Hx1tJ2VOUyodEpC12xM,"adult standards, album rock, classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock",country
1C2h7mLntPSeVYciMRTF4a,'3fMbdgg4jU18AjLCKBhRSm',Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,83.0,track:Billie Jean artist:Michael Jackson,2.0,1982-11-30,Billie Jean,1983.0,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827,4,3fMbdgg4jU18AjLCKBhRSm,"pop, r&b, soul",soul/r&b
0VaAFegRAAn4OCg7p4QjN5,'5lKZWd6HiSCLfnDGrq9RAm',Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,76.0,track:Bleeding Love artist:Leona Lewis,2.0,2007-01-01,Bleeding Love,2008.0,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,262467,4,5lKZWd6HiSCLfnDGrq9RAm,"british soul, dance pop, europop, neo soul, pop, post-teen pop, talent show, urban contemporary",soul/r&b
1eHyfkrIOVLGVnt5E4MD2j,"'0ZrpamOxcZybMHGg1AYtHP', '4OBJLual30L7gRl5UkeRcT', '2RdwBSPQiwcmiDo9kixcl8'",Robin Thicke  ,0n4bITAu0Y0nigrz3MFJMb,75.0,track:Blurred Lines artist:Robin Thicke  ,2.0,2013-01-01,Blurred Lines,2013.0,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,4,0ZrpamOxcZybMHGg1AYtHP,"hip pop, neo soul, r&b, urban contemporary",soul/r&b
0LhbrCA5aDvT3htALqCOWe,"'23zg3TcAtWQy7J6upgbUnj', '5IMltI7AzMZmM9TdapGK8w', '5u4TJDB53ZDkB9ueZ6A2fm'",Usher,1z4Ppbk9VO51upIiYeVqO1,7.0,track:Burn artist:Usher,2.0,2004-02-11,Burn,2004.0,0.471,0.669,1,-9.19,1,0.152,0.00731,0.00028,0.247,0.791,76.817,208653,5,23zg3TcAtWQy7J6upgbUnj,"atl hip hop, dance pop, pop, r&b, south carolina hip hop, urban contemporary",soul/r&b
29blfJv8AddJrjuG3DpE13,'6sFIWsNpZYqfjUpaCgueju',Carly Rae Jepsen,3TGRqZ0a2l1LRblBkJoaDx,70.0,track:Call Me Maybe artist:Carly Rae Jepsen,2.0,2012-01-01,Call Me Maybe,2012.0,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4,6sFIWsNpZYqfjUpaCgueju,"canadian pop, dance pop, electropop, indie poptimism, pop, post-teen pop",edm
0AnHDJVP2eBnPPLtguO6gq,'246dkjvS1zLTtiykXe5h60',Post Malone,3mrE0pFzyIQqFs3cMUimY4,41.0,track:Circles artist:Post Malone,2.0,2019-09-04,Circles,2020.0,0.801,0.703,0,-4.996,1,0.0549,0.308,0.842,0.123,0.662,120.007,214693,4,246dkjvS1zLTtiykXe5h60,"dfw rap, melodic rap, rap",hip hop/rap
3jB9yFDwRe3KhtGnHXJntk,"'6jJ0s89eD6GaHleKKya26X', '5gCRApTajqwbnHHPbr2Fpi'",Katy Perry  ,4jbmgIyjGoXjY01XxatOx6,73.0,track:Dark Horse artist:Katy Perry  ,2.0,2013-01-01,Dark Horse,2014.0,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,4,6jJ0s89eD6GaHleKKya26X,"dance pop, pop, post-teen pop",pop
3Gq2Dme9nesdgoqNNlcN8O,"'4V8Sr092TqfHkfAA5fXXqG', '4VMYDCV2IEDYJArk749S6m', '1uNFoZAHBGtllmzznpCI3s'",Luis Fonsi  ,6rPO02ozF3bM7NnOV4h6s2,73.0,track:Despacito (Remix) artist:Luis Fonsi  ,2.0,2017-04-17,Despacito (Remix),2017.0,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,228827,4,4V8Sr092TqfHkfAA5fXXqG,"latin, latin pop, puerto rican pop",pop
4ObsEU7mIXbo2n9A31yfds,"'3PhoLpVuITZKcymswpck5b', '4vjGlQWexbru6aOUCLTVir'",Elton John  ,7HW5WIw7ZgZORCzUxv5gW5,77.0,track:Don t Go Breaking My Heart artist:Elton John  ,2.0,1975-10-24,Don t Go Breaking My Heart,1976.0,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4,3PhoLpVuITZKcymswpck5b,"glam rock, mellow gold, piano rock, soft rock",rock
1YoO4z2HF3sxc7JUAvXozm,'3MdG05syQeRYPPcClLaUGl',Diana Ross  ,3wsxdW1nMiePnm94almgif,11.0,track:Endless Love artist:Diana Ross  ,2.0,1981-09-14,Endless Love,1981.0,0.375,0.34,10,-11.877,1,0.0294,0.906,0.0442,0.147,0.23,99.943,295880,4,3MdG05syQeRYPPcClLaUGl,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",disco
4PT9VulQaQP6XR1xBI2x1W,'26bcq2nyj5GB7uRr558iQg',Survivor,2HHtWyy5CgaQbC7XSoOb0e,74.0,track:Eye of the Tiger artist:Survivor,2.0,1982-01-01,Eye of the Tiger,1982.0,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,4,26bcq2nyj5GB7uRr558iQg,"album rock, hard rock, rock, soft rock",rock
5qUlPoDmNxCSzqVx81RDLJ,'3DiDSECUqqY1AuBP8qtaIa',Alicia Keys,0KQx6HOpJueiSkztcS0r7D,65.0,track:Fallin  artist:Alicia Keys,2.0,2001-06-05,Fallin ,2001.0,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,3,3DiDSECUqqY1AuBP8qtaIa,"hip pop, neo soul, pop, r&b, urban contemporary",soul/r&b
3og7zxtvC4EmQiLrjg3Pf6,'6FbDoZnMBTdhhhLuJBOOqP',Jewel,3pPyv196sOJrbZdNiVNYCA,60.0,"track:Foolish Games  ""  artist:Jewel",2.0,1995-02-28,"Foolish Games  "" ",1997.0,0.222,0.0723,5,-16.458,1,0.0375,0.945,0.000353,0.0948,0.176,86.278,340667,3,6FbDoZnMBTdhhhLuJBOOqP,"alaska indie, lilith, permanent wave, pop rock, singer-songwriter",alternative/indie
5M3BrdaT0TV5SsYsM5PM8X,'5rkVyNGXEgeUqKkB5ccK83',Ashanti,6zMUIb4uce1CzpbjR3vMdN,71.0,track:Foolish artist:Ashanti,2.0,2002-01-01,Foolish,2002.0,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,227387,4,5rkVyNGXEgeUqKkB5ccK83,"dance pop, hip hop, hip pop, pop, r&b, urban contemporary",soul/r&b
1xA2yRz4VCNPpzDIioyowJ,'2Ev0e8GUIX4u7d9etNLTXg',Jim Reeves,0WKa4EKhUCURnuKTqQzvoB,21.0,track:He ll Have to Go artist:Jim Reeves,2.0,1989-09-21,He ll Have to Go,1960.0,0.489,0.174,1,-19.529,1,0.0342,0.94,0.00011,0.0961,0.222,81.274,143627,3,2Ev0e8GUIX4u7d9etNLTXg,"adult standards, nashville sound",
3Lqn8M0QxPLIPRJ4nUKTGN,'4yiQZ8tQPux8cPriYMWUFP',Gwen Stefani,0LzrhCZFXW94Y8nwtTuRlw,69.0,track:Hollaback Girl artist:Gwen Stefani,2.0,2004-11-23,Hollaback Girl,2005.0,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,4,4yiQZ8tQPux8cPriYMWUFP,"dance pop, hip pop, pop, post-teen pop, urban contemporary",pop
2jvkMPydCpLWwRothqJU1O,'7fIvjotigTGWqjIz6EP1i4',Four Tops,6b6IMqP565TbtFFZg9iFf3,73.0,track:I Can t Help Myself (Sugar Pie Honey Bunch) artist:Four Tops,2.0,1965-01-01,I Can t Help Myself (Sugar Pie Honey Bunch),1965.0,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,160280,4,7fIvjotigTGWqjIz6EP1i4,"adult standards, brill building pop, classic soul, disco, folk rock, funk, mellow gold, motown, quiet storm, soul",disco
4j4w5DDWMKD7ePStAl19OF,'1eYhYunlNJlDoQhtYBvPsi',Ray Charles,79nJj5dMyTsUzKvN5jUXsJ,63.0,track:I Can t Stop Loving You artist:Ray Charles,2.0,2009-06-02,I Can t Stop Loving You,1962.0,0.31,0.279,5,-13.552,1,0.0308,0.815,0.0,0.318,0.377,79.397,256120,3,1eYhYunlNJlDoQhtYBvPsi,"adult standards, classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz",soul/r&b
54Ykk8Gg8TuHjLbYvErsKh,"'7dNsHhGeGU5MV01r06O8gK', '6CXezToiGS8K6jr9kr8Muv'",Patsy Cline,6zFsz86nAj5gcvzyVqNL3k,62.0,track:I Fall to Pieces artist:Patsy Cline,2.0,1961-11-27,I Fall to Pieces,1961.0,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,171333,4,7dNsHhGeGU5MV01r06O8gK,"adult standards, nashville sound, rockabilly",rock
3yBKvLLgqZfNTNtoUnq0Uf,'4YPqbAiLzBg5DIfsgQZ8QK',Andy Gibb,5EdlwzcgIAYs2HGvOnczPN,60.0,track:I Just Want to Be Your Everything artist:Andy Gibb,2.0,1977-09-09,I Just Want to Be Your Everything,1977.0,0.651,0.648,9,-7.44,1,0.0346,0.167,1.7e-05,0.192,0.868,97.017,225667,4,4YPqbAiLzBg5DIfsgQZ8QK,"adult standards, bubblegum pop, disco, mellow gold, soft rock",disco
4L5ZA0GukWNWjsk9b7HHDy,'1B8ySGDAiXTCvnJNH4HSCG',All-4-One,4WUnM4KNZ0kjp0CUeoyOnS,67.0,track:I Swear artist:All-4-One,2.0,1994-01-01,I Swear,1994.0,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853,4,1B8ySGDAiXTCvnJNH4HSCG,"boy band, dance pop, new jack swing, r&b, urban contemporary",soul/r&b
3N1GCkG6Z5Rs4Qy1iwnIEB,'1QtIfAa6y7w2JhxYJhYeUG',Color Me Badd,3lsse1FoSHnNXc6y0jHxvd,55.0,track:I Wanna Sex You Up artist:Color Me Badd,2.0,1991-03-05,I Wanna Sex You Up,1991.0,0.551,0.591,6,-8.404,0,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,236947,4,1QtIfAa6y7w2JhxYJhYeUG,"boy band, new jack swing, quiet storm, r&b, urban contemporary",soul/r&b
4Hz1AOijuFr5o98dfYxvMb,'2SHhfs4BiDxGQ3oxqf0UHY',Roxette,4tNxgaOoOc03uNcY2hEPGS,25.0,track:It Must Have Been Love artist:Roxette,2.0,1986-01-01,It Must Have Been Love,1990.0,0.57,0.555,5,-8.706,1,0.0257,0.186,1.6e-06,0.314,0.662,80.066,287827,4,2SHhfs4BiDxGQ3oxqf0UHY,"europop, new wave pop, pop rock, soft rock, swedish pop",pop
2IU9ftOgyRL2caQGWK1jjX,'6tbjWDEIzxoDsBA1FuhfPW',Madonna,1ZPlNanZsJSPK5h9YZZFbZ,71.0,track:Like a Virgin artist:Madonna,2.0,1984-11-12,Like a Virgin,1985.0,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,4,6tbjWDEIzxoDsBA1FuhfPW,"dance pop, pop",pop
4q9ot78mrbt8U5WEhzrzZa,'5Oj26LEf8jdgR2woWEjlhi',Paul Mauriat,1PlZt5i69FgDl45KbHlLzr,46.0,track:Love is Blue artist:Paul Mauriat,2.0,1987-01-01,Love is Blue,1968.0,0.494,0.42,2,-13.077,1,0.0259,0.0706,0.65,0.255,0.429,103.008,157493,4,5Oj26LEf8jdgR2woWEjlhi,"adult standards, easy listening",
4VykjLwkyfKMZVLrJJVrYh,'2y8Jo9CKhJvtfeKOsYzRdT',Rod Stewart,6rovOdp3HgK1DeAMYDzoA7,74.0,"track:Maggie May  "" artist:Rod Stewart",2.0,1971-05-18,"Maggie May  """,1971.0,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,350267,4,2y8Jo9CKhJvtfeKOsYzRdT,"adult standards, classic rock, mellow gold, soft rock",rock
44w4sVYJVQzhH2dN3IwyIK,'62sPt3fswraiEPnKQpAbdE',Bobby Brown,0v9kGNjkKdQUdDoBIuiph4,59.0,track:My Prerogative artist:Bobby Brown,2.0,1988-01-01,My Prerogative,1989.0,0.762,0.625,9,-10.481,1,0.0562,0.0655,0.0,0.252,0.696,110.163,291560,4,62sPt3fswraiEPnKQpAbdE,"funk, hip hop, new jack swing, quiet storm, r&b, rap, urban contemporary",soul/r&b
3hnGcNi8oqGdwTm3CeniFA,'32WkQRZEVKSzVAAYqukAEA',Lady Antebellum,11EX5yhxr9Ihl3IN1asrfK,70.0,track:Need You Now artist:Lady Antebellum,2.0,2010-01-01,Need You Now,2010.0,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,277573,4,32WkQRZEVKSzVAAYqukAEA,"contemporary country, country, country dawn, country pop, country road, neo mellow, pop rock",country
7cuwWzS0oiApEt2fpKafkX,'1eClJfHLoDI4rZe5HxzBFv',INXS,5eU8qMd0TpaLqTGDZJaLDs,65.0,track:Need You Tonight artist:INXS,2.0,1987-01-01,Need You Tonight,1988.0,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4,1eClJfHLoDI4rZe5HxzBFv,"australian rock, classic rock, dance rock, funk rock, mellow gold, new romantic, new wave, new wave pop, pop rock, rock, soft rock",rock
4vAhQeeWkSjVn0p5GAaLBx,'1LZEQNv7sE11VDY3SdxQeN',Bee Gees,2cX2coZS1PYBfPs8wgbdWE,79.0,track:Night Fever artist:Bee Gees,2.0,2020-11-20,Night Fever,1978.0,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213,4,1LZEQNv7sE11VDY3SdxQeN,"disco, mellow gold, soft rock",disco
1CvjjpvqVMoyprsf74bpYW,'0TImkz4nPqjegtVSMZnMRq',TLC,1KGi9sZVMeszgZOWivFpxs,78.0,track:No Scrubs artist:TLC,2.0,1999-02-23,No Scrubs,1999.0,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4,0TImkz4nPqjegtVSMZnMRq,"atl hip hop, dance pop, girl group, hip hop, hip pop, new jack swing, pop, pop rap, r&b, urban contemporary",soul/r&b
1ibYM4abQtSVQFQWvDSo4J,"'4iHNK0tOyZPYnBU7nGAgpQ', '6O74knDqdv3XaWtkII7Xjp'",Mariah Carey  ,7ySbfLwdCwl1EM0zNCJZ38,68.0,track:One Sweet Day artist:Mariah Carey  ,2.0,1995-09-26,One Sweet Day,1996.0,0.568,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234,281067,4,4iHNK0tOyZPYnBU7nGAgpQ,"dance pop, pop, urban contemporary",pop
1MbBSfcqLg2OjkeZ1RMSIq,"'3sgFRtyBnxXD5ESfmbK4dl', '2jLE4BoXHriQ96JagEtiDP', '53sIBaVjXQhfH89Vu6nEGh'",LMFAO  ,0IkKz2J93C94Ei4BvDop7P,68.0,track:Party Rock Anthem artist:LMFAO  ,2.0,2011-01-01,Party Rock Anthem,2011.0,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,262173,4,3sgFRtyBnxXD5ESfmbK4dl,"dance pop, edm, pop rap",edm
3T4tUhGYeRNVUGevb0wThu,'6eUKZXaKkcviH0Ku9w2n3V',Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,86.0,track:Perfect artist:Ed Sheeran,2.0,2017-03-03,Perfect,2018.0,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3,6eUKZXaKkcviH0Ku9w2n3V,"pop, uk pop",pop
1jpUMnKpRlng1OJN7LJauV,'1HY2Jd0NmPuamShAr6KMms',Lady Gaga,5R8dQOPq8haW94K7mgERlO,74.0,track:Poker Face artist:Lady Gaga,2.0,2008-01-01,Poker Face,2009.0,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,4,1HY2Jd0NmPuamShAr6KMms,"dance pop, pop, post-teen pop",pop
7rPkdQjs9TuObO1qAAovky,'59hLmB5DrdihCYtNeFeW1U',Glen Campbell,0VwTeYNjcl30DyQlt3GPe0,62.0,track:Rhinestone Cowboy artist:Glen Campbell,2.0,1975-01-01,Rhinestone Cowboy,1975.0,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,194453,4,59hLmB5DrdihCYtNeFeW1U,"adult standards, arkansas country, brill building pop, bubblegum pop, classic country pop, folk, folk rock, lounge, mellow gold, nashville sound, soft rock",country
5IvqScO5vIXQ2zrxtpCVHf,'3gMaNLQm7D9MornNILzdSl',Lionel Richie,17CPezzLWzvGfpZW6X8XT0,70.0,"track:Say You, Say Me artist:Lionel Richie",2.0,1986-01-01,"Say You, Say Me",1986.0,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,241067,4,3gMaNLQm7D9MornNILzdSl,"adult standards, disco, mellow gold, motown, quiet storm, soft rock",disco
2JcwQwy2KY3CEIzHUC30wG,'09dDdtfi4mWLdC2BHOrIrl',Terry Jacks,0X3d9gx7UDYgcwwkgTeNLR,58.0,track:Seasons in the Sun artist:Terry Jacks,2.0,1972-01-01,Seasons in the Sun,1974.0,0.678,0.611,6,-8.306,1,0.0506,0.777,0.0,0.175,0.821,98.949,209347,4,09dDdtfi4mWLdC2BHOrIrl,classic uk pop,pop
6126O4XLYAfzU3961ziahP,'3WrFJ7ztbogyGnTHbHJFl2',The Beatles,0qsS2A3hwicJCLtcaR6JRQ,46.0,track:She Loves You artist:The Beatles,2.0,1973-04-01,She Loves You,1964.0,0.308,0.895,7,-5.157,1,0.0463,0.389,0.0,0.177,0.902,150.109,142653,4,3WrFJ7ztbogyGnTHbHJFl2,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",rock
1n12Kl9IoHSk65OcZDutSH,"'6GI52t8N5F02MxU0g5U69P', '3aBkeBhwadnWMWoVJ2CxJC'",Santana  ,2pX4FpOgwItRVPPUFdRcxA,64.0,track:Smooth artist:Santana  ,2.0,1999-01-01,Smooth,2000.0,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987,4,6GI52t8N5F02MxU0g5U69P,"blues rock, classic rock, mexican classic rock, rock",rock
5JD8uAIgfrUSvLIxSAFsJZ,'1uNFoZAHBGtllmzznpCI3s',Justin Bieber,1DLggEn8D5yt4yGDNHu2aU,0.0,track:Sorry artist:Justin Bieber,2.0,2021-05-12,Sorry,2016.0,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,200787,4,1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop, post-teen pop",pop
35s58BRTGAEWztPo9WqCIs,"'246dkjvS1zLTtiykXe5h60', '1zNqQNIdeOUZHb8zbZRFMX'",Post Malone  ,3KkXRkHbMCARz0aVfEt68P,83.0,track:Sunflower artist:Post Malone  ,2.0,2018-12-14,Sunflower,2019.0,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4,246dkjvS1zLTtiykXe5h60,"dfw rap, melodic rap, rap",hip hop/rap
0Oy4Q9QsoRFxdzcMVwF0Rm,'3Isy6kedDrgPYoTS1dazA9',Sean Paul,6zSThntwhPtWU3my2y9I1F,41.0,track:Temperature artist:Sean Paul,2.0,2005-01-01,Temperature,2006.0,0.86,0.625,0,-6.129,0,0.0528,0.105,5.01e-06,0.0844,0.841,125.015,219520,4,3Isy6kedDrgPYoTS1dazA9,"dance pop, dancehall, pop, pop rap",hip hop/rap
1Co6e9ag1gRKcWdG7xKcCi,"'05oH07COxkXKIMt6mIPRee', '6nzxy2wXs6tLgzEtqOkEi2'",Br,6sHsXIJoEN5JpdkGMQDJxt,67.0,track:The Boy Is Mine artist:Br,2.0,1998-05-29,The Boy Is Mine,1998.0,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4,05oH07COxkXKIMt6mIPRee,"dance pop, hip hop, hip pop, neo soul, new jack swing, pop, pop r&b, pop rap, r&b, urban contemporary",soul/r&b
3KwArr7JHl7ykUNYrrja7N,'5b2OzvLaL6nyxw5pbVbSdy',Skeeter Davis,5DTOOkooKFUvWj1XQTFa09,61.0,track:The End of the World artist:Skeeter Davis,2.0,1994-05-23,The End of the World,1963.0,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573,3,5b2OzvLaL6nyxw5pbVbSdy,"brill building pop, nashville sound",pop
08mPxuP35Db56jUUgRvGFs,'3KGQvnOoqUHi3KxKQMZtXr',The Box Tops,6RJK553YhstRzyKA4mug09,64.0,track:The Letter artist:The Box Tops,2.0,1967-01-01,The Letter,1967.0,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800,4,3KGQvnOoqUHi3KxKQMZtXr,"brill building pop, bubblegum pop, classic garage rock, classic rock, folk rock, merseybeat",rock
6NoBzYmh5gUusGPCfg0pct,'6eUKZXaKkcviH0Ku9w2n3V',Ed Sheeran,1Slwb6dOYkBlWal1PGtnNg,66.0,track:Thinking Out Loud artist:Ed Sheeran,2.0,2013-01-01,Thinking Out Loud,2015.0,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,6eUKZXaKkcviH0Ku9w2n3V,"pop, uk pop",pop
4OXnPSBtZo8PBFiTOfuumP,"'5pKCCKE2ajJHZ9KAiaK11H', '3nFkdlSjzX9mRTtwJOzDYB'",Rihanna  ,2yPoXCs7BSIUrucMdK5PzV,66.0,track:Umbrella artist:Rihanna  ,2.0,2007-01-01,Umbrella,2007.0,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4,5pKCCKE2ajJHZ9KAiaK11H,"barbadian pop, dance pop, pop, pop rap, post-teen pop, urban contemporary",hip hop/rap
5eg56dCpFn32neJak2vk0f,'0TImkz4nPqjegtVSMZnMRq',TLC,6qspW4YKycviDFjHBOaqUY,72.0,track:Waterfalls artist:TLC,2.0,1994-11-15,Waterfalls,1995.0,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4,0TImkz4nPqjegtVSMZnMRq,"atl hip hop, dance pop, girl group, hip hop, hip pop, new jack swing, pop, pop rap, r&b, urban contemporary",soul/r&b
7gVHUNPQr0AE2A0Yf5MjqR,'1zuJe6b1roixEKMOtyrEak',Tina Turner,3ErsOxqe2RmXkR65wkygDz,64.0,track:What s Love Got to Do with It artist:Tina Turner,2.0,1984-05-29,What s Love Got to Do with It,1984.0,0.855,0.48,1,-8.902,1,0.0588,0.254,2.16e-05,0.151,0.798,97.793,230240,4,1zuJe6b1roixEKMOtyrEak,"disco, new wave pop, soft rock",disco
2oueO8U8lbUUzfw7XAikSp,'3NfJ6VPVz0lf3jWy5F1N7g',Tag Team,70jtZsS59vhmyZSsln0std,61.0,track:Whoomp! (There It Is) artist:Tag Team,2.0,1993-05-07,Whoomp! (There It Is),1993.0,0.8,0.639,4,-7.406,0,0.0439,0.00123,0.0,0.0803,0.45,129.443,226027,4,3NfJ6VPVz0lf3jWy5F1N7g,miami bass,
2Q5MwpTmtjscaS34mJFXQQ,'22bE4uQ6baNwSHPVcDxLCe',The Rolling Stones,2PzU4IB8Dr6mxV3lHuaG34,77.0,track:(I Can t Get No) Satisfaction artist:The Rolling Stones,3.0,1965-07-30,(I Can t Get No) Satisfaction,1965.0,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,4,22bE4uQ6baNwSHPVcDxLCe,"british invasion, classic rock, rock",rock
0IfJey7ibEDtWNxAQw2ub9,'4qwGe91Bz9K2T8jXTZ815W',Janet Jackson,5X8kkUaUlAyAUr9TYqDFTH,64.0,track:All for You artist:Janet Jackson,3.0,2001-01-01,All for You,2001.0,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,3,4qwGe91Bz9K2T8jXTZ815W,"dance pop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
4OTAx9un4e6NfoHuVRiOrC,'5y2Xq6xcjJb2jVM54GHK3t',John Legend,3U4isOIWM3VvDubwSI3y7a,86.0,track:All of Me artist:John Legend,3.0,2013-08-30,All of Me,2014.0,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4,5y2Xq6xcjJb2jVM54GHK3t,"neo soul, pop, pop soul, r&b, urban contemporary",soul/r&b
